newspaper;title;date;abstract;link
Financial Times;us chipmakers reel from sharp boom to bust;November 13, 2022;...giant new markets were opening up “from mobile to cloud to electric vehicles tometaverse,” sanjay mehrotra, chief executive officer of memory chipmaker micron, said at the time....;https://www.ft.com/content/1f310389-781b-4ffa-9393-e841cb0e8450
Financial Times;facebook’s demons will follow it into themetaverse;October 22, 2021;...zuckerberg is long on enthusiasm for themetaverse, and almost silent on the risks....;https://www.ft.com/content/c29f041b-8b25-4d33-9f8d-23338465b88c
Financial Times;advertising gig platform talenthouse to list in zurich;March 29, 2022;...this would be boosted by the development of themetaverseand web3, or the development of blockchain technology, she added....;https://www.ft.com/content/2cb08226-454e-4a33-8c67-fb7a5ab44f8e
Financial Times;further reading;June 7, 2022;"...blockchain efficiency with proof-of-solution (techxplore)  — taiwan x somaliland (abc news)  — covid x gfc (ssrn)  — rns watch: biffa bid for; ted baker’s preferred buyer walks; and pearson sells some bits  —metaverse...";https://www.ft.com/content/78aeb4ce-e181-47ec-b669-b22af4ab73cf
Financial Times;the energy sector’s divergent pathspremiumcontent;October 18, 2022;...meta, meanwhile, has had its once $1tn-plus value evaporate as its vision of people decamping from the real world into themetaversefaces strong doubts.power points  exxonmobil accuses russia of “expropriation...;https://www.ft.com/content/9e4f6d80-0962-4d85-ae3a-8c69ac2a19c2
Financial Times;the battle to control themetaverse: microsoft vs meta;November 3, 2021;...to navigate between themetaverseswould require the equivalent of internet browsers in today’s online world, said kipman....;https://www.ft.com/content/46d00829-04bc-4136-992e-856975bbccca
Financial Times;cryptocurrencies will be as useless in themetaverseas they are now;October 27, 2021;...in some ways, therefore, the elusivemetaverseis a perfect partner....;https://www.ft.com/content/c28799d4-88bf-42b9-8ad5-53ab5647ba60
Financial Times;meta tries to revive the nft party;November 4, 2022;...chief executive mark zuckerberg has spent nearly $10bn on building the web3 andmetaverseso far this year and will spend even more next year....;https://www.ft.com/content/fd8f1cd5-1398-4966-936d-d3fabc24e3f2
Financial Times;eu nods to italy over ngo ships rescuing migrantspremiumcontent;November 22, 2022;"...supercompute away  forget about themetaverse; the eu has the ambition to become a global player when it comes to the very machines that power such virtual realities, writes javier espinoza in brussels....";https://www.ft.com/content/3c1b610d-ddb2-4680-b46a-26caf3fb0e72
Financial Times;facebook/metaverse: investment in virtual realm is a beguiling distraction from realitypremiumcontent;October 19, 2021;...facebook’s interest in themetaverselooks like a classic case of misdirection....;https://www.ft.com/content/c47eb9fe-2606-4b7c-8527-53d993e84039
Financial Times;caught in our flawed net;August 26, 2022;...we may think dall-e epitomises silicon valley’s accessible, permissionless vision of the internet, but questions of who will profit from the program (will it help design the ever-elusivemetaverse, as some...;https://www.ft.com/content/25afb0f3-2d88-42dc-ab8b-5f2cb89c51d8
Financial Times;legal intrapreneurs drive changes from within;October 14, 2022;...this experience helps him to anticipate risks clients may face when exploring technologies such as blockchain and themetaverse— an immersive, 3d version of the internet....;https://www.ft.com/content/61985fa3-651b-437f-95bb-5991c924ff68
Financial Times;further reading;May 11, 2022;...ways to learn about confirmation bias  — simon wren-lewis on the sick man no longer of europe  — the refinancing boom is winding down  — wired on the web3 revolution  — the unpleasant task of policing themetaverse...;https://www.ft.com/content/3d12622d-b900-4f5f-8175-37f73cc4f65e
Financial Times;david chalmers: ‘we are the gods of the virtual worlds we create’;February 11, 2022;...themetaverse’scritics have panned it as an escapist fantasy....;https://www.ft.com/content/1acecec4-e157-47c5-921e-e2c727f1c53d
Financial Times;ey: a management consultant’s powerpoint guide to splitting uppremiumcontent;May 27, 2022;...slide 2:metaverse-mapped 3d flow chart (vr goggles provided). take 140 countries, with — conservatively — twice that number of interested regulators and as many different legal structures....;https://www.ft.com/content/b6b8ad9f-438e-47c2-9224-37e386fb1d59
Financial Times;i’ve got a china rally to sell youpremiumcontent;November 15, 2022;...by contrast meta shed 13 per cent of its entire staff, but took care to limit cuts to its unprofitablemetaverseunit....;https://www.ft.com/content/c60fc233-bdf6-4068-9ba9-a3deeebe8981
Financial Times;letter: instagram ban shows the internet’s vulnerabilities;March 18, 2022;...indeed, social media, themetaverseand other well-established trends of the future are meaningless if their availability does not transcend national boundaries and totalitarian systems, which can function...;https://www.ft.com/content/d8abaa6c-167b-48aa-9c7b-a7974a8eeba6
Financial Times;web3 allows tech to indulge in its love of both speculation and idealism;March 4, 2022;...the same month dixon was posting tweets about web3, facebook rebranded to meta and declared its future was in themetaverse. there is a further connection....;https://www.ft.com/content/879ae372-bb3b-4aa1-a264-ce32304a77d9
Financial Times;further reading;October 12, 2021;....  -- drugs, arms and terror: a north korea defector speaks  -- just what is themetaverse?...;https://www.ft.com/content/24e15bac-6159-4e38-b99c-20a4b0832bbf
Financial Times;pink floyd: just another brick in the wall of the lucrative music rights industrypremiumcontent;May 13, 2022;...assuming it takes off, themetaversewill offer plenty of scope to exploit such rights.  for sure, not all the mood music is upbeat....;https://www.ft.com/content/9a0a4565-a68d-4e70-965e-3ab3806a9439
Financial Times;face value: jewellery designers cheer demand for smileys;September 2, 2022;...as to the smiley face’s future in jewellery, she says: “with the advent of virtual reality and themetaverse, who knows what form it might take on?”...;https://www.ft.com/content/f6a805a6-5db6-42eb-b8ea-fcc098e8291b
Financial Times;meta job cuts highlight pressure on social media giants;November 9, 2022;...investors are also failing to share head honcho mark zuckerberg’s enthusiasm for themetaverse....;https://www.ft.com/content/6ff762c2-f9a2-41b6-9a53-0ef99e35789d
Financial Times;black friday kicks off crucial shopping period for retailers;November 25, 2022;...the real future of themetaverseis not for consumers but for collaboration to revolutionise energy transition, emergency planning and medicine, says nokia chief executive pekka lundmark....;https://www.ft.com/content/42e39262-f063-48c4-b690-d84a2e7cee6f
Financial Times;the 30-year-old comic book that became a silicon valley bible;June 29, 2022;...meta’s chief mark zuckerberg has predicted that in themetaversewe will use photorealistic avatars for work and more stylised ones for “hanging out” with friends....;https://www.ft.com/content/2b178ba0-92c5-4648-8905-876fcb77466f
Financial Times;facebook parent meta’s shares rally despite slowing revenue growth;April 27, 2022;...the company’s reality labs segment — encompassing itsmetaverseand virtual reality efforts — had a net loss of $3bn in the quarter on revenues of $695mn....;https://www.ft.com/content/417c5c7b-6ba1-4414-ad1b-f939b82755d7
Financial Times;the meta meltdown marks a turning point;February 4, 2022;...this is where themetaversecomes in....;https://www.ft.com/content/1aae7805-b6d8-4c00-adb4-7d9505162d48
Financial Times;qualcomm’s cristiano amon: ‘you have to bet the company’;January 23, 2022;...in themetaverse, where qualcomm already works with microsoft and facebook parent meta, amon says the opportunity “could be as big as the smartphone itself.”...;https://www.ft.com/content/0bf28f3c-e526-4592-ab0c-a13d4ba61d86
Financial Times;firstft: ‘a historic moment for credit suisse’;October 27, 2022;...more than $65bn wiped off the value of meta facebook’s owner reported another quarter of declining revenues after the market closed yesterday and failed to convince investors that its bet on themetaverse...;https://www.ft.com/content/a4d1fb97-8638-4dcd-9b2d-1379c53f124c
Financial Times;meta’s perfect storm: fleeing users and apple privacy changes hit ads business;February 3, 2022;...click here to get #techft in your inbox  in the longer term, zuckerberg is prioritising hismetaverseplans over the legacy business....;https://www.ft.com/content/8e80d420-ee96-4b2e-a58c-ed323d93ba74
Financial Times;web3 allows tech to indulge in its love of both speculation and idealism;March 4, 2022;...the same month dixon was posting tweets about web3, facebook rebranded to meta and declared its future was in themetaverse. there is a further connection....;https://www.ft.com/content/879ae372-bb3b-4aa1-a264-ce32304a77d9
Financial Times;further reading;October 12, 2021;....  -- drugs, arms and terror: a north korea defector speaks  -- just what is themetaverse?...;https://www.ft.com/content/24e15bac-6159-4e38-b99c-20a4b0832bbf
Financial Times;firstft: ‘a historic moment for credit suisse’;October 27, 2022;...more than $65bn wiped off the value of meta facebook’s owner reported another quarter of declining revenues after the market closed yesterday and failed to convince investors that its bet on themetaverse...;https://www.ft.com/content/a4d1fb97-8638-4dcd-9b2d-1379c53f124c
Financial Times;face value: jewellery designers cheer demand for smileys;September 2, 2022;...as to the smiley face’s future in jewellery, she says: “with the advent of virtual reality and themetaverse, who knows what form it might take on?”...;https://www.ft.com/content/f6a805a6-5db6-42eb-b8ea-fcc098e8291b
Financial Times;meta job cuts highlight pressure on social media giants;November 9, 2022;...investors are also failing to share head honcho mark zuckerberg’s enthusiasm for themetaverse....;https://www.ft.com/content/6ff762c2-f9a2-41b6-9a53-0ef99e35789d
